rent_price,location,sq_mt,bedroom_n,bathroom_n
1.100 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),56 m²,1,1
950 €/mes,Casa de Campo (Distrito Moncloa-Aravaca. Madrid Capital),85 m²,3,1
2.700 €/mes,Palomas (Distrito Hortaleza. Madrid Capital),173 m²,3,3
1.550 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),94 m²,1,1
1.880 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),90 m²,4,1
1.190 €/mes,Palomas (Distrito Hortaleza. Madrid Capital),93 m²,2,1
1.400 €/mes,Rejas (Distrito San Blas. Madrid Capital),133 m²,4,2
1.100 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),73 m²,2,1
900 €/mes,Adelfas (Distrito Retiro. Madrid Capital),65 m²,3,1
2.600 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),168 m²,4,3
1.100 €/mes,Palacio (Distrito Centro. Madrid Capital),56 m²,2,1
18.000 €/mes,El Plantío (Distrito Moncloa-Aravaca. Madrid Capital),1.190 m²,"15
 €/m²",
2.800 €/mes,Valdebebas-Valdefuentes (Distrito Hortaleza. Madrid Capital),198 m²,3,3
1.900 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),90 m²,1,1
1.500 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),136 m²,3,2
1.000 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),30 m²,1,1
900 €/mes,Palos de Moguer (Distrito Arganzuela. Madrid Capital),60 m²,2,1
1.300 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),83 m²,1,1
990 €/mes,Almenara (Distrito Tetuán. Madrid Capital),75 m²,2,1
1.100 €/mes,Puerta Bonita (Distrito Carabanchel. Madrid Capital),72 m²,3,1
1.650 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),111 m²,2,2
2.430 €/mes,Aravaca (Distrito Moncloa-Aravaca. Madrid Capital),180 m²,4,4
720 €/mes,Pacífico (Distrito Retiro. Madrid Capital),50 m²,1,1
1.950 €/mes,Sol (Distrito Centro. Madrid Capital),93 m²,2,2
850 €/mes,Castellana (Distrito Salamanca. Madrid Capital),25 m²,1,1
1.150 €/mes,Castellana (Distrito Salamanca. Madrid Capital),50 m²,1,1
1.350 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),50 m²,1,1
800 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),40 m²,1,1
900 €/mes,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),2,1,4ª planta
1.100 €/mes,Almagro (Distrito Chamberí. Madrid Capital),55 m²,1,5ª planta
1.200 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),86 m²,3,1
2.600 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),120 m²,2,2
2.205 €/mes,Lista (Distrito Salamanca. Madrid Capital),110 m²,2,2
1.155 €/mes,Palacio (Distrito Centro. Madrid Capital),59 m²,1,1
2.000 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),100 m²,2,3
1.275 €/mes,Almagro (Distrito Chamberí. Madrid Capital),72 m²,1,1
1.425 €/mes,Berruguete (Distrito Tetuán. Madrid Capital),98 m²,2,2
1.600 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),75 m²,2,1
1.400 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),107 m²,3,2
1.050 €/mes,Sol (Distrito Centro. Madrid Capital),52 m²,1,1
3.000 €/mes,Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital),360 m²,5,3
1.150 €/mes,Ciudad Jardín (Distrito Chamartín. Madrid Capital),90 m²,2,1
1.300 €/mes,Almenara (Distrito Tetuán. Madrid Capital),130 m²,2,1
950 €/mes,Sol (Distrito Centro. Madrid Capital),65 m²,1,1
1.500 €/mes,Palacio (Distrito Centro. Madrid Capital),113 m²,2,2
950 €/mes,Almenara (Distrito Tetuán. Madrid Capital),50 m²,1,1
2.500 €/mes,Goya (Distrito Salamanca. Madrid Capital),138 m²,3,2
6.500 €/mes,Castellana (Distrito Salamanca. Madrid Capital),220 m²,3,3
2.250 €/mes,Prosperidad (Distrito Chamartín. Madrid Capital),160 m²,4,2
1.450 €/mes,Ibiza (Distrito Retiro. Madrid Capital),48 m²,1,1
2.950 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),102 m²,2,2
1.250 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),87 m²,2,2
850 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),55 m²,1,1
850 €/mes,Aeropuerto (Distrito Barajas. Madrid Capital),56 m²,2,1
1.850 €/mes,Lista (Distrito Salamanca. Madrid Capital),140 m²,3,2
900 €/mes,Goya (Distrito Salamanca. Madrid Capital),50 m²,2,1
750 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),60 m²,1,1
1.250 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),69 m²,2,2
1.500 €/mes,Almenara (Distrito Tetuán. Madrid Capital),108 m²,3,2
1.200 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),100 m²,2,1
2.200 €/mes,La Paz (Distrito Fuencarral-El Pardo. Madrid Capital),118 m²,3,3
3.500 €/mes,San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital),400 m²,5,4
1.800 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),111 m²,3,1
2.700 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),136 m²,3,2
680 €/mes,Sol (Distrito Centro. Madrid Capital),35 m²,"19
 €/m²",
1.160 €/mes,Virgen del Cortijo-Manoteras (Distrito Hortaleza. Madrid Capital),75 m²,2,2
1.000 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),77 m²,2,1
1.200 €/mes,Ciudad Jardín (Distrito Chamartín. Madrid Capital),100 m²,3,2
850 €/mes,Lucero (Distrito Latina. Madrid Capital),92 m²,2,2
2.750 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),240 m²,4,3
2.500 €/mes,Almagro (Distrito Chamberí. Madrid Capital),156 m²,3,2
2.500 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),140 m²,4,3
1.375 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),96 m²,2,2
880 €/mes,Almenara (Distrito Tetuán. Madrid Capital),45 m²,1,1
1.200 €/mes,Prosperidad (Distrito Chamartín. Madrid Capital),61 m²,2,1
870 €/mes,Ventas (Distrito Ciudad Lineal. Madrid Capital),70 m²,2,1
1.500 €/mes,Simancas (Distrito San Blas. Madrid Capital),130 m²,3,3
1.300 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),80 m²,2,1
1.000 €/mes,El Viso (Distrito Chamartín. Madrid Capital),50 m²,1,1
1.900 €/mes,Almagro (Distrito Chamberí. Madrid Capital),84 m²,2,2
1.900 €/mes,El Viso (Distrito Chamartín. Madrid Capital),134 m²,3,2
930 €/mes,Quintana (Distrito Ciudad Lineal. Madrid Capital),65 m²,2,1
3.100 €/mes,Goya (Distrito Salamanca. Madrid Capital),231 m²,4,2
850 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),37 m²,1,1
1.050 €/mes,Pacífico (Distrito Retiro. Madrid Capital),55 m²,1,1
800 €/mes,Castellana (Distrito Salamanca. Madrid Capital),50 m²,1,1
2.000 €/mes,Almagro (Distrito Chamberí. Madrid Capital),90 m²,2,2
1.075 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),52 m²,1,1
700 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),40 m²,1,1
1.500 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),114 m²,3,2
2.400 €/mes,Castellana (Distrito Salamanca. Madrid Capital),112 m²,2,2
1.300 €/mes,San Pascual (Distrito Ciudad Lineal. Madrid Capital),90 m²,2,2
950 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),50 m²,1,1
750 €/mes,Valdeacederas (Distrito Tetuán. Madrid Capital),53 m²,1,1
3.000 €/mes,Castilla (Distrito Chamartín. Madrid Capital),195 m²,3,3
1.250 €/mes,Almagro (Distrito Chamberí. Madrid Capital),67 m²,2,1
2.000 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),127 m²,3,2
700 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),47 m²,1,1
1.050 €/mes,Arapiles (Distrito Chamberí. Madrid Capital),65 m²,3,2
2.000 €/mes,Estrella (Distrito Retiro. Madrid Capital),93 m²,3,2
995 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),37 m²,1,1
1.100 €/mes,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),108 m²,3,1
5.500 €/mes,Casa de Campo (Distrito Moncloa-Aravaca. Madrid Capital),360 m²,4,5
2.500 €/mes,Almagro (Distrito Chamberí. Madrid Capital),115 m²,4,3
1.300 €/mes,Almendrales (Distrito Usera. Madrid Capital),126 m²,3,2
1.200 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),53 m²,2,1
650 €/mes,Zofío (Distrito Usera. Madrid Capital),45 m²,1,1
670 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),40 m²,1,1
650 €/mes,Rejas (Distrito San Blas. Madrid Capital),35 m²,1,1
3.200 €/mes,Castellana (Distrito Salamanca. Madrid Capital),247 m²,3,4
2.200 €/mes,El Viso (Distrito Chamartín. Madrid Capital),95 m²,3,2
1.500 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),105 m²,4,1
900 €/mes,Aravaca (Distrito Moncloa-Aravaca. Madrid Capital),75 m²,1,1
1.800 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),105 m²,3,2
1.100 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),56 m²,1,"19
 €/m²"
900 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),43 m²,1,"20
 €/m²"
995 €/mes,Rosas (Distrito San Blas. Madrid Capital),53 m²,1,1
3.800 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),240 m²,4,3
1.500 €/mes,Sol (Distrito Centro. Madrid Capital),62 m²,1,1
3.400 €/mes,Almagro (Distrito Chamberí. Madrid Capital),180 m²,4,3
1.000 €/mes,Delicias (Distrito Arganzuela. Madrid Capital),77 m²,2,1
1.600 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),75 m²,2,1
1.150 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),78 m²,1,1
650 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),35 m²,1,4ª planta
1.400 €/mes,Acacias (Distrito Arganzuela. Madrid Capital),90 m²,2,1
1.900 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),120 m²,3,2
650 €/mes,Almenara (Distrito Tetuán. Madrid Capital),45 m²,1,1
1.150 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),60 m²,1,1
2.100 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),119 m²,2,2
900 €/mes,Adelfas (Distrito Retiro. Madrid Capital),52 m²,2,1
1.350 €/mes,Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital),108 m²,3,2
1.200 €/mes,Concepción (Distrito Ciudad Lineal. Madrid Capital),83 m²,2,1
1.100 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),68 m²,1,1
1.000 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),60 m²,1,1
800 €/mes,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),60 m²,1,1
1.500 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),76 m²,2,1
1.900 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),120 m²,3,4
2.200 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),115 m²,3,2
2.700 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),160 m²,3,3
1.350 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),115 m²,1,1
1.840 €/mes,Castellana (Distrito Salamanca. Madrid Capital),57 m²,1,1
1.100 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),83 m²,2,1
1.200 €/mes,Sol (Distrito Centro. Madrid Capital),53 m²,2,1
990 €/mes,Goya (Distrito Salamanca. Madrid Capital),53 m²,1,1
1.250 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),60 m²,2,1
6.500 €/mes,Castellana (Distrito Salamanca. Madrid Capital),220 m²,4,3
850 €/mes,Palos de Moguer (Distrito Arganzuela. Madrid Capital),37 m²,1,1
3.500 €/mes,Goya (Distrito Salamanca. Madrid Capital),145 m²,3,5
1.900 €/mes,Rejas (Distrito San Blas. Madrid Capital),200 m²,4,1
1.130 €/mes,Palacio (Distrito Centro. Madrid Capital),58 m²,1,1
1.250 €/mes,Acacias (Distrito Arganzuela. Madrid Capital),68 m²,2,1
1.550 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),127 m²,2,2
2.100 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),105 m²,4,2
2.000 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),82 m²,2,2
750 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),42 m²,2,1
1.050 €/mes,Valdebernardo (Distrito Vicálvaro. Madrid Capital),102 m²,3,2
600 €/mes,Moscardó (Distrito Usera. Madrid Capital),40 m²,1,1
650 €/mes,Prosperidad (Distrito Chamartín. Madrid Capital),41 m²,1,"15
 €/m²"
900 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),82 m²,1,2
1.300 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),90 m²,2,2
4.200 €/mes,Goya (Distrito Salamanca. Madrid Capital),302 m²,4,5
1.100 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),80 m²,2,1
1.300 €/mes,Sanchinarro (Distrito Hortaleza. Madrid Capital),99 m²,2,2
850 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),45 m²,1,1
1.200 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),54 m²,1,1
1.210 €/mes,Lista (Distrito Salamanca. Madrid Capital),49 m²,2,1
1.000 €/mes,Valdeacederas (Distrito Tetuán. Madrid Capital),53 m²,1,1
1.300 €/mes,Costillares (Distrito Ciudad Lineal. Madrid Capital),98 m²,2,2
1.600 €/mes,Almenara (Distrito Tetuán. Madrid Capital),117 m²,3,2
1.600 €/mes,Almagro (Distrito Chamberí. Madrid Capital),85 m²,2,1
2.000 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),104 m²,4,2
770 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),50 m²,1,1
1.350 €/mes,Atocha (Distrito Arganzuela. Madrid Capital),118 m²,2,2
3.000 €/mes,Lista (Distrito Salamanca. Madrid Capital),140 m²,3,3
1.850 €/mes,Niño Jesús (Distrito Retiro. Madrid Capital),115 m²,3,2
1.500 €/mes,Lista (Distrito Salamanca. Madrid Capital),100 m²,1,1
3.900 €/mes,Almagro (Distrito Chamberí. Madrid Capital),230 m²,4,3
1.200 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),60 m²,2,1
950 €/mes,Abrantes (Distrito Carabanchel. Madrid Capital),84 m²,2,1
1.800 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),123 m²,3,2
1.350 €/mes,Almagro (Distrito Chamberí. Madrid Capital),66 m²,1,2
1.290 €/mes,Palacio (Distrito Centro. Madrid Capital),81 m²,2,2
2.100 €/mes,Castellana (Distrito Salamanca. Madrid Capital),134 m²,4,3
850 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),40 m²,1,"21
 €/m²"
2.500 €/mes,Lista (Distrito Salamanca. Madrid Capital),90 m²,2,2
2.200 €/mes,Almagro (Distrito Chamberí. Madrid Capital),135 m²,3,3
950 €/mes,Vista Alegre (Distrito Carabanchel. Madrid Capital),76 m²,3,1
1.650 €/mes,Almagro (Distrito Chamberí. Madrid Capital),98 m²,2,2
1.750 €/mes,Valdebebas-Valdefuentes (Distrito Hortaleza. Madrid Capital),112 m²,3,2
3.300 €/mes,Palomas (Distrito Hortaleza. Madrid Capital),345 m²,4,3
850 €/mes,Gaztambide (Distrito Chamberí. Madrid Capital),45 m²,1,1
690 €/mes,Quintana (Distrito Ciudad Lineal. Madrid Capital),35 m²,1,1
850 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),55 m²,1,1
3.950 €/mes,Castellana (Distrito Salamanca. Madrid Capital),196 m²,3,3
1.000 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),60 m²,2,1
690 €/mes,Ciudad Jardín (Distrito Chamartín. Madrid Capital),40 m²,1,1
980 €/mes,Delicias (Distrito Arganzuela. Madrid Capital),86 m²,3,1
8.500 €/mes,Castellana (Distrito Salamanca. Madrid Capital),340 m²,3,4
850 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),45 m²,2,1
1.500 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),55 m²,1,1
2.100 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),140 m²,4,3
950 €/mes,Gaztambide (Distrito Chamberí. Madrid Capital),62 m²,1,1
900 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),40 m²,1,1ª planta
990 €/mes,Sanchinarro (Distrito Hortaleza. Madrid Capital),100 m²,2,2
800 €/mes,Media Legua (Distrito Moratalaz. Madrid Capital),60 m²,2,1
1.100 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),65 m²,2,1
1.500 €/mes,Castellana (Distrito Salamanca. Madrid Capital),57 m²,2,1
1.950 €/mes,El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital),190 m²,5,2
750 €/mes,Lista (Distrito Salamanca. Madrid Capital),36 m²,1,1
1.100 €/mes,Niño Jesús (Distrito Retiro. Madrid Capital),54 m²,2,1
2.000 €/mes,Lista (Distrito Salamanca. Madrid Capital),105 m²,2,1
1.045 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),75 m²,1,2
900 €/mes,Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),60 m²,1,1
1.390 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),75 m²,2,2
990 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),74 m²,2,1
690 €/mes,Numancia (Distrito Puente de Vallecas. Madrid Capital),45 m²,1,1
1.125 €/mes,Sol (Distrito Centro. Madrid Capital),52 m²,1,1
525 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),25 m²,1,"21
 €/m²"
5.850 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),250 m²,5,4
1.300 €/mes,Palacio (Distrito Centro. Madrid Capital),65 m²,1,1
750 €/mes,Berruguete (Distrito Tetuán. Madrid Capital),39 m²,2,1
1.800 €/mes,Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),151 m²,4,2
750 €/mes,Almenara (Distrito Tetuán. Madrid Capital),30 m²,1,1
1.150 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),45 m²,1,1
1.100 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),60 m²,2,1
595 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),22 m²,7ª planta,"27
 €/m²"
3.800 €/mes,El Viso (Distrito Chamartín. Madrid Capital),230 m²,4,3
7.500 €/mes,El Viso (Distrito Chamartín. Madrid Capital),448 m²,6,7
2.600 €/mes,Gaztambide (Distrito Chamberí. Madrid Capital),145 m²,4,2
2.500 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),130 m²,2,2
1.000 €/mes,Almagro (Distrito Chamberí. Madrid Capital),43 m²,1,1
300 €/mes,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),7ª planta,,"Avísame si baja





Guardar




Contactar"
850 €/mes,Sol (Distrito Centro. Madrid Capital),57 m²,1,1
2.200 €/mes,Casa de Campo (Distrito Moncloa-Aravaca. Madrid Capital),182 m²,4,2
2.600 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),274 m²,3,5
6.000 €/mes,Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital),1.387 m²,7,8
1.150 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),60 m²,2,1
750 €/mes,Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),71 m²,3,1
1.200 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),58 m²,1,1
850 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),60 m²,2,1
2.000 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),82 m²,2,1
2.650 €/mes,Palacio (Distrito Centro. Madrid Capital),120 m²,2,1
1.795 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),67 m²,2,1
900 €/mes,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),85 m²,3,1
1.500 €/mes,El Viso (Distrito Chamartín. Madrid Capital),107 m²,2,1
775 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),40 m²,1,1
3.200 €/mes,Castellana (Distrito Salamanca. Madrid Capital),200 m²,4,4
1.800 €/mes,Almagro (Distrito Chamberí. Madrid Capital),80 m²,2,2
1.200 €/mes,Timón (Distrito Barajas. Madrid Capital),90 m²,4,2
680 €/mes,Adelfas (Distrito Retiro. Madrid Capital),40 m²,1,1
1.700 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),120 m²,3,2
1.200 €/mes,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),124 m²,3,1
1.400 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),81 m²,2,1
1.450 €/mes,Acacias (Distrito Arganzuela. Madrid Capital),116 m²,3,2
1.200 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),33 m²,1,1
1.000 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),50 m²,2,1
2.800 €/mes,Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital),296 m²,4,4
2.550 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),152 m²,3,2
650 €/mes,Imperial (Distrito Arganzuela. Madrid Capital),26 m²,1,1
2.200 €/mes,Aravaca (Distrito Moncloa-Aravaca. Madrid Capital),135 m²,3,3
1.700 €/mes,Goya (Distrito Salamanca. Madrid Capital),110 m²,2,2
1.200 €/mes,Prosperidad (Distrito Chamartín. Madrid Capital),75 m²,2,1
1.000 €/mes,El Viso (Distrito Chamartín. Madrid Capital),53 m²,1,1
1.300 €/mes,Casa de Campo (Distrito Moncloa-Aravaca. Madrid Capital),1,1,1ª planta
775 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),35 m²,2,1
1.350 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),70 m²,3,1
840 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),42 m²,2,1
700 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),34 m²,1,1
2.500 €/mes,El Viso (Distrito Chamartín. Madrid Capital),180 m²,4,3
1.050 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),97 m²,3,2
1.250 €/mes,Legazpi (Distrito Arganzuela. Madrid Capital),90 m²,2,1
800 €/mes,Acacias (Distrito Arganzuela. Madrid Capital),35 m²,1,"22
 €/m²"
1.300 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),60 m²,1,1
1.000 €/mes,Goya (Distrito Salamanca. Madrid Capital),70 m²,2,1
2.000 €/mes,Lista (Distrito Salamanca. Madrid Capital),100 m²,4,1
1.600 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),56 m²,1,1
1.600 €/mes,Lista (Distrito Salamanca. Madrid Capital),66 m²,1,1
2.500 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),90 m²,4,2
1.200 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),75 m²,1,1
1.375 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),70 m²,3,2
1.600 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),86 m²,3,1
