rent_price,location,sq_mt,bedroom_n,bathroom_n
750 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),49 m²,2,1
1.300 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),84 m²,2,1
990 €/mes,Goya (Distrito Salamanca. Madrid Capital),42 m²,1,1
2.900 €/mes,Castellana (Distrito Salamanca. Madrid Capital),190 m²,3,3
650 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),28 m²,1,1
900 €/mes,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),56 m²,2,1
900 €/mes,Canillejas (Distrito San Blas. Madrid Capital),67 m²,3,1
1.900 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),90 m²,2,2
1.100 €/mes,Fuente del Berro (Distrito Salamanca. Madrid Capital),84 m²,2,1
900 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),40 m²,1,1
1.800 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),126 m²,3,2
1.200 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),65 m²,1,1
2.500 €/mes,Lista (Distrito Salamanca. Madrid Capital),90 m²,2,2
1.425 €/mes,Almagro (Distrito Chamberí. Madrid Capital),98 m²,2,2
675 €/mes,Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),75 m²,1,1
890 €/mes,Goya (Distrito Salamanca. Madrid Capital),50 m²,1,1
1.250 €/mes,Lista (Distrito Salamanca. Madrid Capital),53 m²,1,1
990 €/mes,Almenara (Distrito Tetuán. Madrid Capital),25 m²,1,4ª planta
6.000 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),430 m²,5,4
1.300 €/mes,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),130 m²,3,2
2.800 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),190 m²,3,3
1.400 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),65 m²,1,1
2.550 €/mes,El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital),98 m²,2,2
1.475 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),60 m²,2,1
1.400 €/mes,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),137 m²,4,2
1.500 €/mes,Castellana (Distrito Salamanca. Madrid Capital),52 m²,1,1
1.550 €/mes,Castellana (Distrito Salamanca. Madrid Capital),63 m²,1,1
1.750 €/mes,Castellana (Distrito Salamanca. Madrid Capital),120 m²,3,3
850 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),35 m²,1,"24
 €/m²"
2.600 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),97 m²,3,2
1.650 €/mes,Prosperidad (Distrito Chamartín. Madrid Capital),55 m²,1,1
2.250 €/mes,Castellana (Distrito Salamanca. Madrid Capital),158 m²,2,2
1.500 €/mes,Palacio (Distrito Centro. Madrid Capital),100 m²,2,2
1.680 €/mes,Ibiza (Distrito Retiro. Madrid Capital),4,2,
950 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),70 m²,1,2
1.700 €/mes,Palacio (Distrito Centro. Madrid Capital),110 m²,2,1
1.450 €/mes,Castellana (Distrito Salamanca. Madrid Capital),55 m²,2,2
2.000 €/mes,Castellana (Distrito Salamanca. Madrid Capital),87 m²,4,1
1.500 €/mes,Sol (Distrito Centro. Madrid Capital),98 m²,2,1
650 €/mes,Opañel (Distrito Carabanchel. Madrid Capital),44 m²,1,1
1.800 €/mes,Estrella (Distrito Retiro. Madrid Capital),147 m²,4,2
5.500 €/mes,Castellana (Distrito Salamanca. Madrid Capital),196 m²,3,4
990 €/mes,Almenara (Distrito Tetuán. Madrid Capital),25 m²,1,4ª planta
630 €/mes,Virgen del Cortijo-Manoteras (Distrito Hortaleza. Madrid Capital),50 m²,1,"12
 €/m²"
1.600 €/mes,Lista (Distrito Salamanca. Madrid Capital),120 m²,2,2
850 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),40 m²,2,1
2.200 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),132 m²,3,3
1.090 €/mes,Lista (Distrito Salamanca. Madrid Capital),51 m²,2,1
1.700 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),95 m²,2,2
795 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),35 m²,1,1
9.000 €/mes,El Viso (Distrito Chamartín. Madrid Capital),400 m²,5,6
895 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),35 m²,1,1
1.100 €/mes,Orcasur (Distrito Usera. Madrid Capital),113 m²,3,2
800 €/mes,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),56 m²,1,1
1.495 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),60 m²,2,1
1.050 €/mes,Arapiles (Distrito Chamberí. Madrid Capital),1,1,4ª planta
2.200 €/mes,Valdebebas-Valdefuentes (Distrito Hortaleza. Madrid Capital),165 m²,3,2
1.900 €/mes,Goya (Distrito Salamanca. Madrid Capital),78 m²,1,1
9.000 €/mes,Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),750 m²,5,6
1.400 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),70 m²,2,1
1.400 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),60 m²,1,1
1.300 €/mes,Montecarmelo (Distrito Fuencarral-El Pardo. Madrid Capital),97 m²,2,2
1.100 €/mes,Castellana (Distrito Salamanca. Madrid Capital),2,1,
1.175 €/mes,Goya (Distrito Salamanca. Madrid Capital),38 m²,1,1
1.300 €/mes,Lista (Distrito Salamanca. Madrid Capital),62 m²,1,1
3.000 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),2,2,6ª planta
1.950 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),120 m²,3,2
950 €/mes,Sanchinarro (Distrito Hortaleza. Madrid Capital),88 m²,1,1
1.600 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),73 m²,1,1
750 €/mes,Vista Alegre (Distrito Carabanchel. Madrid Capital),63 m²,1,1
950 €/mes,Goya (Distrito Salamanca. Madrid Capital),45 m²,1,1
1.300 €/mes,Almagro (Distrito Chamberí. Madrid Capital),59 m²,1,1
900 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),65 m²,2,1
1.800 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),60 m²,2,2
1.300 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),98 m²,3,2
980 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),45 m²,1,1
4.900 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),200 m²,4,3
920 €/mes,Castellana (Distrito Salamanca. Madrid Capital),60 m²,1,1
900 €/mes,Arapiles (Distrito Chamberí. Madrid Capital),49 m²,1,1
875 €/mes,Arapiles (Distrito Chamberí. Madrid Capital),55 m²,1,1
765 €/mes,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),57 m²,2,1
1.600 €/mes,Estrella (Distrito Retiro. Madrid Capital),105 m²,3,2
1.350 €/mes,Palacio (Distrito Centro. Madrid Capital),101 m²,3,1
2.800 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),203 m²,2,3
1.600 €/mes,Sol (Distrito Centro. Madrid Capital),70 m²,1,1
700 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),45 m²,2,1
2.500 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),126 m²,2,2
1.400 €/mes,Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital),81 m²,1,1
6.000 €/mes,Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital),1.387 m²,7,8
2.200 €/mes,Goya (Distrito Salamanca. Madrid Capital),100 m²,2,2
990 €/mes,Almenara (Distrito Tetuán. Madrid Capital),25 m²,1,4ª planta
1.500 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),100 m²,3,1
1.500 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),114 m²,3,2
1.600 €/mes,Legazpi (Distrito Arganzuela. Madrid Capital),108 m²,3,3
2.700 €/mes,Costillares (Distrito Ciudad Lineal. Madrid Capital),240 m²,4,3
3.250 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),120 m²,2,2
1.600 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),101 m²,2,2
1.150 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),60 m²,2,1
4.200 €/mes,Castellana (Distrito Salamanca. Madrid Capital),281 m²,5,5
1.000 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),1,1,
850 €/mes,Rejas (Distrito San Blas. Madrid Capital),100 m²,3,1
900 €/mes,Almagro (Distrito Chamberí. Madrid Capital),48 m²,1,7ª planta
2.100 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),96 m²,1,1
650 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),28 m²,1,3ª planta
990 €/mes,Almenara (Distrito Tetuán. Madrid Capital),25 m²,1,4ª planta
2.900 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),201 m²,4,2
800 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),43 m²,2,1
1.800 €/mes,Goya (Distrito Salamanca. Madrid Capital),80 m²,3,2
3.300 €/mes,Goya (Distrito Salamanca. Madrid Capital),240 m²,4,4
1.650 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),77 m²,2,2
2.400 €/mes,Castellana (Distrito Salamanca. Madrid Capital),90 m²,3,2
2.300 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),127 m²,2,2
1.400 €/mes,Almagro (Distrito Chamberí. Madrid Capital),85 m²,4,1
2.500 €/mes,El Viso (Distrito Chamartín. Madrid Capital),70 m²,2,1
1.250 €/mes,Lista (Distrito Salamanca. Madrid Capital),82 m²,2,2
1.050 €/mes,Canillas (Distrito Hortaleza. Madrid Capital),105 m²,3,2
1.600 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),60 m²,2,1
700 €/mes,Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital),50 m²,1,1
1.300 €/mes,Palos de Moguer (Distrito Arganzuela. Madrid Capital),55 m²,2,1
1.795 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),90 m²,3,2
1.000 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),65 m²,2,2
750 €/mes,Pacífico (Distrito Retiro. Madrid Capital),50 m²,2,1
895 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),55 m²,2,1
2.000 €/mes,Pacífico (Distrito Retiro. Madrid Capital),150 m²,2,2
1.200 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),42 m²,2,2
1.400 €/mes,Ciudad Jardín (Distrito Chamartín. Madrid Capital),75 m²,2,1
1.550 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),95 m²,2,2
850 €/mes,Pacífico (Distrito Retiro. Madrid Capital),43 m²,2,1
650 €/mes,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),45 m²,1,7ª planta
850 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),55 m²,1,1
2.150 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),143 m²,3,2
820 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),52 m²,1,"15
 €/m²"
790 €/mes,Las Águilas (Distrito Latina. Madrid Capital),66 m²,3,1
1.900 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),81 m²,2,2
7.500 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),226 m²,4,4
795 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),40 m²,1,1
600 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),45 m²,1,1
1.700 €/mes,Prosperidad (Distrito Chamartín. Madrid Capital),90 m²,2,1
750 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),35 m²,1,"21
 €/m²"
654 €/mes,Portazgo (Distrito Puente de Vallecas. Madrid Capital),50 m²,2,1
1.500 €/mes,Fuente del Berro (Distrito Salamanca. Madrid Capital),100 m²,4,2
1.300 €/mes,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),92 m²,2,2
1.200 €/mes,Goya (Distrito Salamanca. Madrid Capital),60 m²,2,1
2.200 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),40 m²,1,planta 20
2.300 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),157 m²,3,2
1.600 €/mes,Ibiza (Distrito Retiro. Madrid Capital),78 m²,2,1
730 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),41 m²,1,2ª planta
6.500 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),300 m²,4,4
800 €/mes,Sol (Distrito Centro. Madrid Capital),65 m²,1,1
1.895 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),90 m²,3,2
775 €/mes,Arapiles (Distrito Chamberí. Madrid Capital),40 m²,1,1
1.650 €/mes,Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),142 m²,3,2
995 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),37 m²,1,1
1.000 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),45 m²,1,1
2.700 €/mes,El Viso (Distrito Chamartín. Madrid Capital),180 m²,4,3
1.995 €/mes,Cármenes (Distrito Latina. Madrid Capital),125 m²,5,2
4.500 €/mes,Canillas (Distrito Hortaleza. Madrid Capital),600 m²,5,6
2.950 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),170 m²,3,3
1.300 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),80 m²,2,1
1.350 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),65 m²,1,1
750 €/mes,Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),50 m²,1,1
3.250 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),120 m²,2,2
1.400 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),88 m²,3,2
1.100 €/mes,Palacio (Distrito Centro. Madrid Capital),50 m²,2,1
1.400 €/mes,Chopera (Distrito Arganzuela. Madrid Capital),97 m²,2,2
2.395 €/mes,Goya (Distrito Salamanca. Madrid Capital),180 m²,3,3
1.490 €/mes,Palacio (Distrito Centro. Madrid Capital),70 m²,2,1
2.200 €/mes,San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital),130 m²,3,3
2.105 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),90 m²,4,1
1.700 €/mes,Colina (Distrito Ciudad Lineal. Madrid Capital),1.700 m²,3,2
1.650 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),100 m²,2,2
975 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),63 m²,1,1
1.500 €/mes,Marroquina (Distrito Moratalaz. Madrid Capital),128 m²,4,2
1.150 €/mes,El Cañaveral (Distrito Vicálvaro. Madrid Capital),101 m²,3,2
2.200 €/mes,Goya (Distrito Salamanca. Madrid Capital),128 m²,2,2
1.000 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),67 m²,2,1
1.200 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),65 m²,2,1
850 €/mes,Gaztambide (Distrito Chamberí. Madrid Capital),50 m²,1,1
1.150 €/mes,Goya (Distrito Salamanca. Madrid Capital),72 m²,1,1
1.100 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),55 m²,1,1
2.800 €/mes,Ibiza (Distrito Retiro. Madrid Capital),80 m²,3,2
1.300 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),85 m²,2,1
950 €/mes,Gaztambide (Distrito Chamberí. Madrid Capital),65 m²,2,1
4.000 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),302 m²,3,3
3.300 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),168 m²,3,4
2.100 €/mes,Castellana (Distrito Salamanca. Madrid Capital),134 m²,4,3
900 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),50 m²,2,1
2.975 €/mes,Aravaca (Distrito Moncloa-Aravaca. Madrid Capital),192 m²,4,4
1.500 €/mes,Palos de Moguer (Distrito Arganzuela. Madrid Capital),148 m²,4,1
1.350 €/mes,Castellana (Distrito Salamanca. Madrid Capital),85 m²,1,1
1.300 €/mes,Lista (Distrito Salamanca. Madrid Capital),67 m²,1,1
700 €/mes,San Diego (Distrito Puente de Vallecas. Madrid Capital),42 m²,1,1
810 €/mes,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),69 m²,2,1
695 €/mes,Moscardó (Distrito Usera. Madrid Capital),65 m²,2,1
1.500 €/mes,Castellana (Distrito Salamanca. Madrid Capital),102 m²,2,2
700 €/mes,Numancia (Distrito Puente de Vallecas. Madrid Capital),57 m²,1,1
1.400 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),100 m²,2,1
3.400 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),120 m²,2,2
1.595 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),50 m²,1,1
1.150 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),80 m²,3,1
990 €/mes,Goya (Distrito Salamanca. Madrid Capital),70 m²,2,1
3.000 €/mes,Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital),190 m²,4,4
1.350 €/mes,Lista (Distrito Salamanca. Madrid Capital),70 m²,1,1
950 €/mes,Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),57 m²,1,1
1.600 €/mes,Palacio (Distrito Centro. Madrid Capital),126 m²,2,2
1.600 €/mes,Jerónimos (Distrito Retiro. Madrid Capital),65 m²,1,1
1.900 €/mes,Palacio (Distrito Centro. Madrid Capital),120 m²,3,2
950 €/mes,San Isidro (Distrito Carabanchel. Madrid Capital),80 m²,2,2
1.210 €/mes,Lista (Distrito Salamanca. Madrid Capital),49 m²,2,1
1.600 €/mes,Castilla (Distrito Chamartín. Madrid Capital),150 m²,4,2
2.300 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),159 m²,2,2
775 €/mes,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),68 m²,2,1
1.050 €/mes,Palos de Moguer (Distrito Arganzuela. Madrid Capital),62 m²,2,1
650 €/mes,San Diego (Distrito Puente de Vallecas. Madrid Capital),60 m²,1,1
2.100 €/mes,Gaztambide (Distrito Chamberí. Madrid Capital),150 m²,4,3
950 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),40 m²,1,1
850 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),55 m²,1,1
2.350 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),90 m²,4,1
1.100 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),70 m²,1,1
1.100 €/mes,Canillas (Distrito Hortaleza. Madrid Capital),89 m²,2,2
1.420 €/mes,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),85 m²,3,1
1.150 €/mes,Castellana (Distrito Salamanca. Madrid Capital),40 m²,1,1
1.100 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),70 m²,2,2
825 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),35 m²,1,1
800 €/mes,Timón (Distrito Barajas. Madrid Capital),50 m²,2,1
500 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),15 m²,1,2ª planta
1.950 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),120 m²,2,2
1.200 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),68 m²,1,1
6.500 €/mes,Lista (Distrito Salamanca. Madrid Capital),116 m²,3,2
1.850 €/mes,Lista (Distrito Salamanca. Madrid Capital),97 m²,2,2
1.600 €/mes,Arapiles (Distrito Chamberí. Madrid Capital),79 m²,3,1
3.500 €/mes,Goya (Distrito Salamanca. Madrid Capital),75 m²,2,2
925 €/mes,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),70 m²,3,1
1.500 €/mes,Sol (Distrito Centro. Madrid Capital),117 m²,3,1
920 €/mes,Palacio (Distrito Centro. Madrid Capital),65 m²,2,1
700 €/mes,Orcasur (Distrito Usera. Madrid Capital),45 m²,1,1
850 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),52 m²,2,1
750 €/mes,Amposta (Distrito San Blas. Madrid Capital),55 m²,3,1
1.150 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),62 m²,1,1
2.400 €/mes,Castellana (Distrito Salamanca. Madrid Capital),130 m²,2,3
3.000 €/mes,Goya (Distrito Salamanca. Madrid Capital),100 m²,2,2
1.400 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),90 m²,3,1
800 €/mes,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),70 m²,2,1
1.350 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),60 m²,1,1
750 €/mes,Vinateros (Distrito Moratalaz. Madrid Capital),72 m²,3,1
750 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),34 m²,1,1
1.700 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),110 m²,2,1
1.405 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),70 m²,2,1
850 €/mes,Casa de Campo (Distrito Moncloa-Aravaca. Madrid Capital),90 m²,3,1
1.400 €/mes,El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital),90 m²,3,2
1.750 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),58 m²,1,2
1.400 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),80 m²,2,1
1.300 €/mes,Valdebebas-Valdefuentes (Distrito Hortaleza. Madrid Capital),93 m²,2,2
1.200 €/mes,Arapiles (Distrito Chamberí. Madrid Capital),80 m²,2,2
1.800 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),121 m²,3,2
1.900 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),136 m²,2,2
1.500 €/mes,Virgen del Cortijo-Manoteras (Distrito Hortaleza. Madrid Capital),125 m²,2,2
1.400 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),65 m²,1,2
1.550 €/mes,Castellana (Distrito Salamanca. Madrid Capital),51 m²,1,1
800 €/mes,Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),70 m²,2,1
700 €/mes,Ciudad Jardín (Distrito Chamartín. Madrid Capital),38 m²,1,1ª planta
1.050 €/mes,San Isidro (Distrito Carabanchel. Madrid Capital),70 m²,2,1
490 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),25 m²,1,"19
 €/m²"
5.100 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),120 m²,2,2
1.600 €/mes,Sol (Distrito Centro. Madrid Capital),122 m²,3,2
1.150 €/mes,Campamento (Distrito Latina. Madrid Capital),53 m²,3,1
1.225 €/mes,Acacias (Distrito Arganzuela. Madrid Capital),90 m²,3,1
3.600 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),179 m²,2,3
1.840 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),120 m²,4,1
1.800 €/mes,Goya (Distrito Salamanca. Madrid Capital),114 m²,3,2
650 €/mes,Canillas (Distrito Hortaleza. Madrid Capital),39 m²,"16
 €/m²",
1.250 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),50 m²,1,1
2.000 €/mes,Castellana (Distrito Salamanca. Madrid Capital),100 m²,2,2
2.600 €/mes,Castellana (Distrito Salamanca. Madrid Capital),120 m²,3,2
2.600 €/mes,Ciudad Jardín (Distrito Chamartín. Madrid Capital),199 m²,3,3
2.300 €/mes,Goya (Distrito Salamanca. Madrid Capital),153 m²,3,2
600 €/mes,San Andrés (Distrito Villaverde. Madrid Capital),40 m²,1,1
1.075 €/mes,Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),60 m²,1,1
850 €/mes,Cármenes (Distrito Latina. Madrid Capital),94 m²,3,1
995 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),35 m²,1,1
1.950 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),124 m²,3,2
